"","cause_type","create_time","dataset","drop","causal_strength","finish_time","if_bugs","if_finish","if_writeDown","imc_click","imc_sports","task_id","condition_index","effect_type","cause_num","effect_num","rel_type","intvn"
"441","c3","10/1/21 14:02","three_pos_8_4_0_12.csv",0,8,"10/1/21 14:13","0","Finish","0",1,"","iPHZRay8YFoCoa9FFdHj",1,"e3",3,3,"veridical","0"
"442","c3","10/1/21 14:03","three_pos_8_4_0_12.csv",0,3,"10/1/21 14:15","0","Finish","0",1,"","vghsyvxD3auPc2gnARmR",2,"e1",3,1,"nonVeridical","0"
"443","c1","10/1/21 14:03","three_pos_8_4_0_12.csv",0,7,"10/1/21 14:15","0","Finish","0",1,"","vghsyvxD3auPc2gnARmR",2,"e1",1,1,"veridical","2"
"444","c2","10/1/21 14:03","three_pos_8_4_0_12.csv",0,7,"10/1/21 14:15","0","Finish","0",1,"","vghsyvxD3auPc2gnARmR",2,"e1",2,1,"nonVeridical","1"
"445","c3","10/1/21 14:03","three_pos_8_4_0_12.csv",0,4,"10/1/21 14:15","0","Finish","0",1,"","vghsyvxD3auPc2gnARmR",2,"e2",3,2,"nonVeridical","0"
"446","c1","10/1/21 14:03","three_pos_8_4_0_12.csv",0,3,"10/1/21 14:15","0","Finish","0",1,"","vghsyvxD3auPc2gnARmR",2,"e2",1,2,"nonVeridical","2"
"447","c2","10/1/21 14:03","three_pos_8_4_0_12.csv",0,6,"10/1/21 14:15","0","Finish","0",1,"","vghsyvxD3auPc2gnARmR",2,"e2",2,2,"veridical","1"
"448","c3","10/1/21 14:03","three_pos_8_4_0_12.csv",0,8,"10/1/21 14:15","0","Finish","0",1,"","vghsyvxD3auPc2gnARmR",2,"e3",3,3,"veridical","0"
"449","c1","10/1/21 14:03","three_pos_8_4_0_12.csv",0,3,"10/1/21 14:15","0","Finish","0",1,"","vghsyvxD3auPc2gnARmR",2,"e3",1,3,"nonVeridical","2"
"450","c2","10/1/21 14:03","three_pos_8_4_0_12.csv",0,2,"10/1/21 14:15","0","Finish","0",1,"","vghsyvxD3auPc2gnARmR",2,"e3",2,3,"nonVeridical","1"
"451","c2","10/1/21 14:04","three_pos_10_2_0_12.csv",0,6,"10/1/21 14:15","1","Finish","1",0,"skiing_soccer_snowboarding_running_hockey","Mq4jsKdVfePy0CQl1sat",2,"e1",2,1,"nonVeridical","1"
"452","c1","10/1/21 14:04","three_pos_10_2_0_12.csv",0,3,"10/1/21 14:15","1","Finish","1",0,"skiing_soccer_snowboarding_running_hockey","Mq4jsKdVfePy0CQl1sat",2,"e1",1,1,"veridical","2"
"453","c3","10/1/21 14:04","three_pos_10_2_0_12.csv",0,2,"10/1/21 14:15","1","Finish","1",0,"skiing_soccer_snowboarding_running_hockey","Mq4jsKdVfePy0CQl1sat",2,"e1",3,1,"nonVeridical","0"
"454","c2","10/1/21 14:04","three_pos_10_2_0_12.csv",0,3,"10/1/21 14:15","1","Finish","1",0,"skiing_soccer_snowboarding_running_hockey","Mq4jsKdVfePy0CQl1sat",2,"e2",2,2,"veridical","1"
"455","c1","10/1/21 14:04","three_pos_10_2_0_12.csv",0,3,"10/1/21 14:15","1","Finish","1",0,"skiing_soccer_snowboarding_running_hockey","Mq4jsKdVfePy0CQl1sat",2,"e2",1,2,"nonVeridical","2"
"456","c3","10/1/21 14:04","three_pos_10_2_0_12.csv",0,3,"10/1/21 14:15","1","Finish","1",0,"skiing_soccer_snowboarding_running_hockey","Mq4jsKdVfePy0CQl1sat",2,"e2",3,2,"nonVeridical","0"
"457","c2","10/1/21 14:04","three_pos_10_2_0_12.csv",0,4,"10/1/21 14:15","1","Finish","1",0,"skiing_soccer_snowboarding_running_hockey","Mq4jsKdVfePy0CQl1sat",2,"e3",2,3,"nonVeridical","1"
"458","c1","10/1/21 14:04","three_pos_10_2_0_12.csv",0,4,"10/1/21 14:15","1","Finish","1",0,"skiing_soccer_snowboarding_running_hockey","Mq4jsKdVfePy0CQl1sat",2,"e3",1,3,"nonVeridical","2"
"459","c3","10/1/21 14:04","three_pos_10_2_0_12.csv",0,3,"10/1/21 14:15","1","Finish","1",0,"skiing_soccer_snowboarding_running_hockey","Mq4jsKdVfePy0CQl1sat",2,"e3",3,3,"veridical","0"
"460","c2","10/1/21 14:05","three_pos_9_3_3_9.csv",0,6,"10/1/21 14:18","0","Finish","0",0,"running","30NpsfVB7YfJfG6hyfMi",1,"e1",2,1,"nonVeridical","1"
"461","c3","10/1/21 14:05","three_pos_9_3_3_9.csv",0,8,"10/1/21 14:18","0","Finish","0",0,"running","30NpsfVB7YfJfG6hyfMi",1,"e1",3,1,"nonVeridical","0"
"462","c1","10/1/21 14:05","three_pos_9_3_3_9.csv",0,7,"10/1/21 14:18","0","Finish","0",0,"running","30NpsfVB7YfJfG6hyfMi",1,"e1",1,1,"veridical","2"
"463","c2","10/1/21 14:05","three_pos_9_3_3_9.csv",0,9,"10/1/21 14:18","0","Finish","0",0,"running","30NpsfVB7YfJfG6hyfMi",1,"e2",2,2,"veridical","1"
"464","c3","10/1/21 14:05","three_pos_9_3_3_9.csv",0,8,"10/1/21 14:18","0","Finish","0",0,"running","30NpsfVB7YfJfG6hyfMi",1,"e2",3,2,"nonVeridical","0"
"465","c1","10/1/21 14:05","three_pos_9_3_3_9.csv",0,7,"10/1/21 14:18","0","Finish","0",0,"running","30NpsfVB7YfJfG6hyfMi",1,"e2",1,2,"nonVeridical","2"
"466","c2","10/1/21 14:05","three_pos_9_3_3_9.csv",0,7,"10/1/21 14:18","0","Finish","0",0,"running","30NpsfVB7YfJfG6hyfMi",1,"e3",2,3,"nonVeridical","1"
"467","c3","10/1/21 14:05","three_pos_9_3_3_9.csv",0,7,"10/1/21 14:18","0","Finish","0",0,"running","30NpsfVB7YfJfG6hyfMi",1,"e3",3,3,"veridical","0"
"468","c1","10/1/21 14:05","three_pos_9_3_3_9.csv",0,8,"10/1/21 14:18","0","Finish","0",0,"running","30NpsfVB7YfJfG6hyfMi",1,"e3",1,3,"nonVeridical","2"
"469","c1","10/1/21 14:06","three_pos_10_2_0_12.csv",0,8,"10/1/21 14:19","0","Finish","0",1,"","x5Bhc2AUUST6iNTEpwDp",1,"e1",1,1,"veridical","2"
"470","c3","10/1/21 14:06","three_pos_10_2_0_12.csv",0,4,"10/1/21 14:19","0","Finish","0",1,"","x5Bhc2AUUST6iNTEpwDp",1,"e1",3,1,"nonVeridical","0"
"471","c2","10/1/21 14:06","three_pos_10_2_0_12.csv",0,2,"10/1/21 14:19","0","Finish","0",1,"","x5Bhc2AUUST6iNTEpwDp",1,"e1",2,1,"nonVeridical","1"
"472","c1","10/1/21 14:06","three_pos_10_2_0_12.csv",0,5,"10/1/21 14:19","0","Finish","0",1,"","x5Bhc2AUUST6iNTEpwDp",1,"e2",1,2,"nonVeridical","2"
"473","c3","10/1/21 14:06","three_pos_10_2_0_12.csv",0,7,"10/1/21 14:19","0","Finish","0",1,"","x5Bhc2AUUST6iNTEpwDp",1,"e2",3,2,"nonVeridical","0"
"474","c2","10/1/21 14:06","three_pos_10_2_0_12.csv",0,3,"10/1/21 14:19","0","Finish","0",1,"","x5Bhc2AUUST6iNTEpwDp",1,"e2",2,2,"veridical","1"
"475","c1","10/1/21 14:06","three_pos_10_2_0_12.csv",0,2,"10/1/21 14:19","0","Finish","0",1,"","x5Bhc2AUUST6iNTEpwDp",1,"e3",1,3,"nonVeridical","2"
"476","c3","10/1/21 14:06","three_pos_10_2_0_12.csv",0,3,"10/1/21 14:19","0","Finish","0",1,"","x5Bhc2AUUST6iNTEpwDp",1,"e3",3,3,"veridical","0"
"477","c2","10/1/21 14:06","three_pos_10_2_0_12.csv",0,8,"10/1/21 14:19","0","Finish","0",1,"","x5Bhc2AUUST6iNTEpwDp",1,"e3",2,3,"nonVeridical","1"
"478","c1","10/1/21 14:13","three_pos_8_4_0_12.csv",0,7,"10/1/21 14:22","0","Finish","0",1,"","5yeBaFKLfUfho94RjRbA",3,"e1",1,1,"veridical","2"
"479","c3","10/1/21 14:13","three_pos_8_4_0_12.csv",0,7,"10/1/21 14:22","0","Finish","0",1,"","5yeBaFKLfUfho94RjRbA",3,"e1",3,1,"nonVeridical","0"
"480","c2","10/1/21 14:13","three_pos_8_4_0_12.csv",0,7,"10/1/21 14:22","0","Finish","0",1,"","5yeBaFKLfUfho94RjRbA",3,"e1",2,1,"nonVeridical","1"
"481","c1","10/1/21 14:13","three_pos_8_4_0_12.csv",0,3,"10/1/21 14:22","0","Finish","0",1,"","5yeBaFKLfUfho94RjRbA",3,"e2",1,2,"nonVeridical","2"
"482","c3","10/1/21 14:13","three_pos_8_4_0_12.csv",0,4,"10/1/21 14:22","0","Finish","0",1,"","5yeBaFKLfUfho94RjRbA",3,"e2",3,2,"nonVeridical","0"
"483","c2","10/1/21 14:13","three_pos_8_4_0_12.csv",0,4,"10/1/21 14:22","0","Finish","0",1,"","5yeBaFKLfUfho94RjRbA",3,"e2",2,2,"veridical","1"
"484","c1","10/1/21 14:13","three_pos_8_4_0_12.csv",0,5,"10/1/21 14:22","0","Finish","0",1,"","5yeBaFKLfUfho94RjRbA",3,"e3",1,3,"nonVeridical","2"
"485","c3","10/1/21 14:13","three_pos_8_4_0_12.csv",0,8,"10/1/21 14:22","0","Finish","0",1,"","5yeBaFKLfUfho94RjRbA",3,"e3",3,3,"veridical","0"
"486","c2","10/1/21 14:13","three_pos_8_4_0_12.csv",0,7,"10/1/21 14:22","0","Finish","0",1,"","5yeBaFKLfUfho94RjRbA",3,"e3",2,3,"nonVeridical","1"
"487","c2","10/1/21 14:21","three_pos_9_3_3_9.csv",0,8,"10/1/21 14:43","0","Finish","0",0,"cycling_running_snowboarding_tennis_basketball","iZddQ452B9Dq4sn3ivVu",2,"e1",2,1,"nonVeridical","1"
"488","c3","10/1/21 14:21","three_pos_9_3_3_9.csv",0,9,"10/1/21 14:43","0","Finish","0",0,"cycling_running_snowboarding_tennis_basketball","iZddQ452B9Dq4sn3ivVu",2,"e1",3,1,"nonVeridical","0"
"489","c1","10/1/21 14:21","three_pos_9_3_3_9.csv",0,7,"10/1/21 14:43","0","Finish","0",0,"cycling_running_snowboarding_tennis_basketball","iZddQ452B9Dq4sn3ivVu",2,"e1",1,1,"veridical","2"
"490","c2","10/1/21 14:21","three_pos_9_3_3_9.csv",0,8,"10/1/21 14:43","0","Finish","0",0,"cycling_running_snowboarding_tennis_basketball","iZddQ452B9Dq4sn3ivVu",2,"e2",2,2,"veridical","1"
"491","c3","10/1/21 14:21","three_pos_9_3_3_9.csv",0,8,"10/1/21 14:43","0","Finish","0",0,"cycling_running_snowboarding_tennis_basketball","iZddQ452B9Dq4sn3ivVu",2,"e2",3,2,"nonVeridical","0"
"492","c1","10/1/21 14:21","three_pos_9_3_3_9.csv",0,4,"10/1/21 14:43","0","Finish","0",0,"cycling_running_snowboarding_tennis_basketball","iZddQ452B9Dq4sn3ivVu",2,"e2",1,2,"nonVeridical","2"
"493","c2","10/1/21 14:21","three_pos_9_3_3_9.csv",0,9,"10/1/21 14:43","0","Finish","0",0,"cycling_running_snowboarding_tennis_basketball","iZddQ452B9Dq4sn3ivVu",2,"e3",2,3,"nonVeridical","1"
"494","c3","10/1/21 14:21","three_pos_9_3_3_9.csv",0,6,"10/1/21 14:43","0","Finish","0",0,"cycling_running_snowboarding_tennis_basketball","iZddQ452B9Dq4sn3ivVu",2,"e3",3,3,"veridical","0"
"495","c1","10/1/21 14:21","three_pos_9_3_3_9.csv",0,8,"10/1/21 14:43","0","Finish","0",0,"cycling_running_snowboarding_tennis_basketball","iZddQ452B9Dq4sn3ivVu",2,"e3",1,3,"nonVeridical","2"
"496","c1","10/1/21 14:25","three_pos_10_2_0_12.csv",0,6,"10/1/21 14:51","0","Finish","1",0,"running_cycling_tennis","Ix1Pmi9t4VtxwrMeSe4Q",2,"e1",1,1,"veridical","2"
"497","c2","10/1/21 14:25","three_pos_10_2_0_12.csv",0,6,"10/1/21 14:51","0","Finish","1",0,"running_cycling_tennis","Ix1Pmi9t4VtxwrMeSe4Q",2,"e1",2,1,"nonVeridical","1"
"498","c3","10/1/21 14:25","three_pos_10_2_0_12.csv",0,3,"10/1/21 14:51","0","Finish","1",0,"running_cycling_tennis","Ix1Pmi9t4VtxwrMeSe4Q",2,"e1",3,1,"nonVeridical","0"
"499","c1","10/1/21 14:25","three_pos_10_2_0_12.csv",0,4,"10/1/21 14:51","0","Finish","1",0,"running_cycling_tennis","Ix1Pmi9t4VtxwrMeSe4Q",2,"e2",1,2,"nonVeridical","2"
"500","c2","10/1/21 14:25","three_pos_10_2_0_12.csv",0,2,"10/1/21 14:51","0","Finish","1",0,"running_cycling_tennis","Ix1Pmi9t4VtxwrMeSe4Q",2,"e2",2,2,"veridical","1"
"501","c3","10/1/21 14:25","three_pos_10_2_0_12.csv",0,1,"10/1/21 14:51","0","Finish","1",0,"running_cycling_tennis","Ix1Pmi9t4VtxwrMeSe4Q",2,"e2",3,2,"nonVeridical","0"
"502","c1","10/1/21 14:25","three_pos_10_2_0_12.csv",0,3,"10/1/21 14:51","0","Finish","1",0,"running_cycling_tennis","Ix1Pmi9t4VtxwrMeSe4Q",2,"e3",1,3,"nonVeridical","2"
"503","c2","10/1/21 14:25","three_pos_10_2_0_12.csv",0,5,"10/1/21 14:51","0","Finish","1",0,"running_cycling_tennis","Ix1Pmi9t4VtxwrMeSe4Q",2,"e3",2,3,"nonVeridical","1"
"504","c3","10/1/21 14:25","three_pos_10_2_0_12.csv",0,7,"10/1/21 14:51","0","Finish","1",0,"running_cycling_tennis","Ix1Pmi9t4VtxwrMeSe4Q",2,"e3",3,3,"veridical","0"
"505","c1","10/1/21 14:28","three_pos_8_4_0_12.csv",0,6,"10/1/21 14:49","0","Finish","0",1,"","hcx2gXyZ5ZV6ecG0LPwR",1,"e1",1,1,"veridical","2"
"506","c3","10/1/21 14:28","three_pos_8_4_0_12.csv",0,6,"10/1/21 14:49","0","Finish","0",1,"","hcx2gXyZ5ZV6ecG0LPwR",1,"e1",3,1,"nonVeridical","0"
"507","c2","10/1/21 14:28","three_pos_8_4_0_12.csv",0,6,"10/1/21 14:49","0","Finish","0",1,"","hcx2gXyZ5ZV6ecG0LPwR",1,"e1",2,1,"nonVeridical","1"
"508","c1","10/1/21 14:28","three_pos_8_4_0_12.csv",0,4,"10/1/21 14:49","0","Finish","0",1,"","hcx2gXyZ5ZV6ecG0LPwR",1,"e2",1,2,"nonVeridical","2"
"509","c3","10/1/21 14:28","three_pos_8_4_0_12.csv",0,5,"10/1/21 14:49","0","Finish","0",1,"","hcx2gXyZ5ZV6ecG0LPwR",1,"e2",3,2,"nonVeridical","0"
"510","c2","10/1/21 14:28","three_pos_8_4_0_12.csv",0,4,"10/1/21 14:49","0","Finish","0",1,"","hcx2gXyZ5ZV6ecG0LPwR",1,"e2",2,2,"veridical","1"
"511","c1","10/1/21 14:28","three_pos_8_4_0_12.csv",0,7,"10/1/21 14:49","0","Finish","0",1,"","hcx2gXyZ5ZV6ecG0LPwR",1,"e3",1,3,"nonVeridical","2"
"512","c3","10/1/21 14:28","three_pos_8_4_0_12.csv",0,6,"10/1/21 14:49","0","Finish","0",1,"","hcx2gXyZ5ZV6ecG0LPwR",1,"e3",3,3,"veridical","0"
"513","c2","10/1/21 14:28","three_pos_8_4_0_12.csv",0,6,"10/1/21 14:49","0","Finish","0",1,"","hcx2gXyZ5ZV6ecG0LPwR",1,"e3",2,3,"nonVeridical","1"
"514","c3","10/1/21 14:29","three_pos_9_3_3_9.csv",0,0,"10/1/21 14:39","0","Finish","0",1,"","OIgssz0pMtBZRfhtDORH",2,"e1",3,1,"nonVeridical","0"
"515","c2","10/1/21 14:29","three_pos_9_3_3_9.csv",0,0,"10/1/21 14:39","0","Finish","0",1,"","OIgssz0pMtBZRfhtDORH",2,"e1",2,1,"nonVeridical","1"
"516","c1","10/1/21 14:29","three_pos_9_3_3_9.csv",0,5,"10/1/21 14:39","0","Finish","0",1,"","OIgssz0pMtBZRfhtDORH",2,"e1",1,1,"veridical","2"
"517","c3","10/1/21 14:29","three_pos_9_3_3_9.csv",0,0,"10/1/21 14:39","0","Finish","0",1,"","OIgssz0pMtBZRfhtDORH",2,"e2",3,2,"nonVeridical","0"
"518","c2","10/1/21 14:29","three_pos_9_3_3_9.csv",0,5,"10/1/21 14:39","0","Finish","0",1,"","OIgssz0pMtBZRfhtDORH",2,"e2",2,2,"veridical","1"
"519","c1","10/1/21 14:29","three_pos_9_3_3_9.csv",0,0,"10/1/21 14:39","0","Finish","0",1,"","OIgssz0pMtBZRfhtDORH",2,"e2",1,2,"nonVeridical","2"
"520","c3","10/1/21 14:29","three_pos_9_3_3_9.csv",0,5,"10/1/21 14:39","0","Finish","0",1,"","OIgssz0pMtBZRfhtDORH",2,"e3",3,3,"veridical","0"
"521","c2","10/1/21 14:29","three_pos_9_3_3_9.csv",0,0,"10/1/21 14:39","0","Finish","0",1,"","OIgssz0pMtBZRfhtDORH",2,"e3",2,3,"nonVeridical","1"
"522","c1","10/1/21 14:29","three_pos_9_3_3_9.csv",0,0,"10/1/21 14:39","0","Finish","0",1,"","OIgssz0pMtBZRfhtDORH",2,"e3",1,3,"nonVeridical","2"
"523","c2","10/1/21 14:30","three_pos_10_2_0_12.csv",0,10,"10/1/21 14:48","0","Finish","0",1,"","MBFuUCo5ZIctuBr6v2wv",1,"e1",2,1,"nonVeridical","1"
"524","c3","10/1/21 14:30","three_pos_10_2_0_12.csv",0,8,"10/1/21 14:48","0","Finish","0",1,"","MBFuUCo5ZIctuBr6v2wv",1,"e1",3,1,"nonVeridical","0"
"525","c1","10/1/21 14:30","three_pos_10_2_0_12.csv",0,10,"10/1/21 14:48","0","Finish","0",1,"","MBFuUCo5ZIctuBr6v2wv",1,"e1",1,1,"veridical","2"
"526","c2","10/1/21 14:30","three_pos_10_2_0_12.csv",0,9,"10/1/21 14:48","0","Finish","0",1,"","MBFuUCo5ZIctuBr6v2wv",1,"e2",2,2,"veridical","1"
"527","c3","10/1/21 14:30","three_pos_10_2_0_12.csv",0,9,"10/1/21 14:48","0","Finish","0",1,"","MBFuUCo5ZIctuBr6v2wv",1,"e2",3,2,"nonVeridical","0"
"528","c1","10/1/21 14:30","three_pos_10_2_0_12.csv",0,9,"10/1/21 14:48","0","Finish","0",1,"","MBFuUCo5ZIctuBr6v2wv",1,"e2",1,2,"nonVeridical","2"
"529","c2","10/1/21 14:30","three_pos_10_2_0_12.csv",0,8,"10/1/21 14:48","0","Finish","0",1,"","MBFuUCo5ZIctuBr6v2wv",1,"e3",2,3,"nonVeridical","1"
"530","c3","10/1/21 14:30","three_pos_10_2_0_12.csv",0,10,"10/1/21 14:48","0","Finish","0",1,"","MBFuUCo5ZIctuBr6v2wv",1,"e3",3,3,"veridical","0"
"531","c1","10/1/21 14:30","three_pos_10_2_0_12.csv",0,10,"10/1/21 14:48","0","Finish","0",1,"","MBFuUCo5ZIctuBr6v2wv",1,"e3",1,3,"nonVeridical","2"
"532","c1","10/1/21 14:30","three_pos_10_2_0_12.csv",0,8,"10/1/21 14:38","0","Finish","0",1,"","iYjoAMS4noK19qMUUGrG",3,"e1",1,1,"veridical","2"
"533","c3","10/1/21 14:30","three_pos_10_2_0_12.csv",0,2,"10/1/21 14:38","0","Finish","0",1,"","iYjoAMS4noK19qMUUGrG",3,"e1",3,1,"nonVeridical","0"
"534","c2","10/1/21 14:30","three_pos_10_2_0_12.csv",0,0,"10/1/21 14:38","0","Finish","0",1,"","iYjoAMS4noK19qMUUGrG",3,"e1",2,1,"nonVeridical","1"
"535","c1","10/1/21 14:30","three_pos_10_2_0_12.csv",0,2,"10/1/21 14:38","0","Finish","0",1,"","iYjoAMS4noK19qMUUGrG",3,"e2",1,2,"nonVeridical","2"
"536","c3","10/1/21 14:30","three_pos_10_2_0_12.csv",0,0,"10/1/21 14:38","0","Finish","0",1,"","iYjoAMS4noK19qMUUGrG",3,"e2",3,2,"nonVeridical","0"
"537","c2","10/1/21 14:30","three_pos_10_2_0_12.csv",0,10,"10/1/21 14:38","0","Finish","0",1,"","iYjoAMS4noK19qMUUGrG",3,"e2",2,2,"veridical","1"
"538","c1","10/1/21 14:30","three_pos_10_2_0_12.csv",0,0,"10/1/21 14:38","0","Finish","0",1,"","iYjoAMS4noK19qMUUGrG",3,"e3",1,3,"nonVeridical","2"
"539","c3","10/1/21 14:30","three_pos_10_2_0_12.csv",0,10,"10/1/21 14:38","0","Finish","0",1,"","iYjoAMS4noK19qMUUGrG",3,"e3",3,3,"veridical","0"
"540","c2","10/1/21 14:30","three_pos_10_2_0_12.csv",0,2,"10/1/21 14:38","0","Finish","0",1,"","iYjoAMS4noK19qMUUGrG",3,"e3",2,3,"nonVeridical","1"
"541","c1","10/1/21 14:34","three_pos_9_3_3_9.csv",0,8,"10/1/21 14:46","0","Finish","0",0,"skiing_football_tennis","OW96SnyTXB3OJg3FpW2F",3,"e1",1,1,"veridical","2"
"542","c3","10/1/21 14:34","three_pos_9_3_3_9.csv",0,5,"10/1/21 14:46","0","Finish","0",0,"skiing_football_tennis","OW96SnyTXB3OJg3FpW2F",3,"e1",3,1,"nonVeridical","0"
"543","c2","10/1/21 14:34","three_pos_9_3_3_9.csv",0,6,"10/1/21 14:46","0","Finish","0",0,"skiing_football_tennis","OW96SnyTXB3OJg3FpW2F",3,"e1",2,1,"nonVeridical","1"
"544","c1","10/1/21 14:34","three_pos_9_3_3_9.csv",0,5,"10/1/21 14:46","0","Finish","0",0,"skiing_football_tennis","OW96SnyTXB3OJg3FpW2F",3,"e2",1,2,"nonVeridical","2"
"545","c3","10/1/21 14:34","three_pos_9_3_3_9.csv",0,9,"10/1/21 14:46","0","Finish","0",0,"skiing_football_tennis","OW96SnyTXB3OJg3FpW2F",3,"e2",3,2,"nonVeridical","0"
"546","c2","10/1/21 14:34","three_pos_9_3_3_9.csv",0,6,"10/1/21 14:46","0","Finish","0",0,"skiing_football_tennis","OW96SnyTXB3OJg3FpW2F",3,"e2",2,2,"veridical","1"
"547","c1","10/1/21 14:34","three_pos_9_3_3_9.csv",0,4,"10/1/21 14:46","0","Finish","0",0,"skiing_football_tennis","OW96SnyTXB3OJg3FpW2F",3,"e3",1,3,"nonVeridical","2"
"548","c3","10/1/21 14:34","three_pos_9_3_3_9.csv",0,6,"10/1/21 14:46","0","Finish","0",0,"skiing_football_tennis","OW96SnyTXB3OJg3FpW2F",3,"e3",3,3,"veridical","0"
"549","c2","10/1/21 14:34","three_pos_9_3_3_9.csv",0,4,"10/1/21 14:46","0","Finish","0",0,"skiing_football_tennis","OW96SnyTXB3OJg3FpW2F",3,"e3",2,3,"nonVeridical","1"
"550","c1","10/1/21 14:34","three_pos_10_2_0_12.csv",0,5,"10/1/21 15:05","0","Finish","0",0,"running_cycling_basketball_football","9UcCE1pQhR6ORVxoGnUM",1,"e1",1,1,"veridical","2"
"551","c2","10/1/21 14:34","three_pos_10_2_0_12.csv",0,8,"10/1/21 15:05","0","Finish","0",0,"running_cycling_basketball_football","9UcCE1pQhR6ORVxoGnUM",1,"e1",2,1,"nonVeridical","1"
"552","c3","10/1/21 14:34","three_pos_10_2_0_12.csv",0,6,"10/1/21 15:05","0","Finish","0",0,"running_cycling_basketball_football","9UcCE1pQhR6ORVxoGnUM",1,"e1",3,1,"nonVeridical","0"
"553","c1","10/1/21 14:34","three_pos_10_2_0_12.csv",0,6,"10/1/21 15:05","0","Finish","0",0,"running_cycling_basketball_football","9UcCE1pQhR6ORVxoGnUM",1,"e2",1,2,"nonVeridical","2"
"554","c2","10/1/21 14:34","three_pos_10_2_0_12.csv",0,6,"10/1/21 15:05","0","Finish","0",0,"running_cycling_basketball_football","9UcCE1pQhR6ORVxoGnUM",1,"e2",2,2,"veridical","1"
"555","c3","10/1/21 14:34","three_pos_10_2_0_12.csv",0,6,"10/1/21 15:05","0","Finish","0",0,"running_cycling_basketball_football","9UcCE1pQhR6ORVxoGnUM",1,"e2",3,2,"nonVeridical","0"
"556","c1","10/1/21 14:34","three_pos_10_2_0_12.csv",0,3,"10/1/21 15:05","0","Finish","0",0,"running_cycling_basketball_football","9UcCE1pQhR6ORVxoGnUM",1,"e3",1,3,"nonVeridical","2"
"557","c2","10/1/21 14:34","three_pos_10_2_0_12.csv",0,3,"10/1/21 15:05","0","Finish","0",0,"running_cycling_basketball_football","9UcCE1pQhR6ORVxoGnUM",1,"e3",2,3,"nonVeridical","1"
"558","c3","10/1/21 14:34","three_pos_10_2_0_12.csv",0,5,"10/1/21 15:05","0","Finish","0",0,"running_cycling_basketball_football","9UcCE1pQhR6ORVxoGnUM",1,"e3",3,3,"veridical","0"
"559","c3","10/1/21 14:40","three_pos_9_3_3_9.csv",0,6,"10/1/21 14:52","0","Finish","0",1,"","ZS5J0oIqsTUKn5WuO2aP",1,"e1",3,1,"nonVeridical","0"
"560","c1","10/1/21 14:40","three_pos_9_3_3_9.csv",0,5,"10/1/21 14:52","0","Finish","0",1,"","ZS5J0oIqsTUKn5WuO2aP",1,"e1",1,1,"veridical","2"
"561","c2","10/1/21 14:40","three_pos_9_3_3_9.csv",0,7,"10/1/21 14:52","0","Finish","0",1,"","ZS5J0oIqsTUKn5WuO2aP",1,"e1",2,1,"nonVeridical","1"
"562","c3","10/1/21 14:40","three_pos_9_3_3_9.csv",0,3,"10/1/21 14:52","0","Finish","0",1,"","ZS5J0oIqsTUKn5WuO2aP",1,"e2",3,2,"nonVeridical","0"
"563","c1","10/1/21 14:40","three_pos_9_3_3_9.csv",0,4,"10/1/21 14:52","0","Finish","0",1,"","ZS5J0oIqsTUKn5WuO2aP",1,"e2",1,2,"nonVeridical","2"
"564","c2","10/1/21 14:40","three_pos_9_3_3_9.csv",0,6,"10/1/21 14:52","0","Finish","0",1,"","ZS5J0oIqsTUKn5WuO2aP",1,"e2",2,2,"veridical","1"
"565","c3","10/1/21 14:40","three_pos_9_3_3_9.csv",0,2,"10/1/21 14:52","0","Finish","0",1,"","ZS5J0oIqsTUKn5WuO2aP",1,"e3",3,3,"veridical","0"
"566","c1","10/1/21 14:40","three_pos_9_3_3_9.csv",0,3,"10/1/21 14:52","0","Finish","0",1,"","ZS5J0oIqsTUKn5WuO2aP",1,"e3",1,3,"nonVeridical","2"
"567","c2","10/1/21 14:40","three_pos_9_3_3_9.csv",0,2,"10/1/21 14:52","0","Finish","0",1,"","ZS5J0oIqsTUKn5WuO2aP",1,"e3",2,3,"nonVeridical","1"
"568","c2","10/1/21 14:42","three_pos_9_3_3_9.csv",0,0,"10/1/21 14:52","0","Finish","0",1,"","Bzs2zykWqfZZg6YT0Ncf",3,"e1",2,1,"nonVeridical","1"
"569","c3","10/1/21 14:42","three_pos_9_3_3_9.csv",0,4,"10/1/21 14:52","0","Finish","0",1,"","Bzs2zykWqfZZg6YT0Ncf",3,"e1",3,1,"nonVeridical","0"
"570","c1","10/1/21 14:42","three_pos_9_3_3_9.csv",0,5,"10/1/21 14:52","0","Finish","0",1,"","Bzs2zykWqfZZg6YT0Ncf",3,"e1",1,1,"veridical","2"
"571","c2","10/1/21 14:42","three_pos_9_3_3_9.csv",0,2,"10/1/21 14:52","0","Finish","0",1,"","Bzs2zykWqfZZg6YT0Ncf",3,"e2",2,2,"veridical","1"
"572","c3","10/1/21 14:42","three_pos_9_3_3_9.csv",0,3,"10/1/21 14:52","0","Finish","0",1,"","Bzs2zykWqfZZg6YT0Ncf",3,"e2",3,2,"nonVeridical","0"
"573","c1","10/1/21 14:42","three_pos_9_3_3_9.csv",0,6,"10/1/21 14:52","0","Finish","0",1,"","Bzs2zykWqfZZg6YT0Ncf",3,"e2",1,2,"nonVeridical","2"
